date,username,text
2/20/2023 4:25,Heyva__Sor,"The Italian actor, director, writer and playwright Ascanio Celestini invites to support the earthquake victims with a donation to Heyva Sor a Kurdistanê. Thank you for your support! 

#Earthquake #Kurdistan #Rojava #Turkey #Syria #Heyvasor https://t.co/0DY7H04DsN"
2/20/2023 4:26,afbnworld,"Turkey has announced that the search and rescue efforts have been completed in the earthquake zone, except in the southern Kahramanmaras and Hatay provinces as the death toll increased further.

#TurkeyEarthquake #SyriaEarthquake https://t.co/rG8buwTYMf"
2/20/2023 4:27,simeon_amunkete,@kota_fuego_na He was one of the Turkey earthquake victims
2/20/2023 4:27,seifu_hassen,"The devastating earthquake that killed more than 46,000 people across Turkey and Syria over the past two weeks was one of the worst disasters in recent history."
2/20/2023 4:28,NNdibiafra,"You  fight God's people and be saved, God is is also keeping them busy in Turkey with Earthquakes."
2/20/2023 4:28,Sambryanbuabeng,"More than 46,400 people have died across Syria and Turkey since the earthquakes nearly two weeks ago, officials said. In the final days of search-and-rescue operations, emergency workers have managed to extract a handful of people from the rubble alive. https://t.co/YZNY1ZmAe9"
2/20/2023 4:28,Abdul248Abdul,Couple miraculously pulled from the Turkey earthquake rubble after 12 days https://t.co/r1gbBQk6Ej
2/20/2023 4:28,HeideSintim,The remains of the Former Black Stars player Christian Atsu has finally arrived at the Kotoka International Airport in Ghana. His remains was found twelve days by Turkish Authorities after the recent earthquake that occurred in Turkey.
2/20/2023 4:29,SilvioMarinoSan,Senator Accuses WEF of Engineering Turkey Earthquake After Erdogan Upset Klaus Schwab - News Punch https://t.co/dAWuCNb2iU
2/20/2023 4:29,GabeZZOZZ,"A break in the earth's crust in the Turkish province of Hatay.
Aftermath of the earthquake in Turkey.
#TurkeyEarthquake https://t.co/YnNFKdeFym"
2/20/2023 4:29,tangerinukraine,"Turkey earthquake survivors still being rescued as death toll passes 46,000... https://t.co/b6fZ18HM1R via @YouTube"
2/20/2023 4:30,ZAQSNews,Soccer star found dead and many still missing in Turkey earthquake rubble https://t.co/zAVtqQmVv3
2/20/2023 4:31,evelyn_Milliner,"A great Man♥️has Fallen,A great footballer is gone#Earthquake#Turkey#Syria#Ghana is Mourning#Ghana be strong♥️! https://t.co/nOZ54GnKmi"
2/20/2023 4:31,VoltPress,JUST IN: Earthquake aftershock felt in Kahramanmaras &amp; Gaziantep in Turkey #deprem
2/20/2023 4:32,EMSC,#Earthquake (#deprem) M4.1 strikes 24 km S of #Kahramanmaraş (#Turkey) 2 min ago. More info: https://t.co/zJcMY2ZgNu
2/20/2023 4:32,dapakistantimes,Turkey ends earthquake defenses as Blanken pledges fresh US aid-https://t.co/bYHdQYO7ua https://t.co/8O1pEFrzC9
2/20/2023 4:33,ppjkis,"Turkey earthquake: Red balloons placed on rubble to honour child victims. They should re release the single 99 red balloons, with the proceeds going to victims from both countries. https://t.co/vWjxsbgfkh"
2/20/2023 4:34,Artemisvision_,We at Artemis Vision express our sincere condolences and deepest sympathy to Syria and Turkey over the loss of thousands of innocent lives and large-scale destructions wrought by the ruthless earthquake. https://t.co/sS3Xy3hNf8
2/20/2023 4:34,markduffymayo,Hi @Ryanair could you help a Turkish man who has led large scale fundraising efforts in Ballina to help assist the earthquake relief efforts in Turkey &amp; Syria. He’s travelling to 🇹🇷 on Mar 7th with non perishable goods and can bring more if he was given some additional allowance? https://t.co/xWiOnVeGWv
2/20/2023 4:35,IMReadyPH,"Earthquake death toll in Turkey and Syria passes 46,000; desperation for signs of life grows

https://t.co/h9uc9iNsRs"
2/20/2023 4:35,trajaykay,"The first group of Ukrainian rescuers returned from Turkey 🇹🇷🇺🇦
For more than a week, our emergency workers helped Turkish colleagues to search for people under the rubble and eliminate the consequences of earthquakes.
Welcome home guys 🙏🙏🙏💙💛🇺🇦 https://t.co/VCTweLfZal"
2/20/2023 4:36,voteblue8888,"Turkey Earthquake: How Corruption and Misrule Made It Deadlier / Turkish President Recep Tayyip Erdogan hollowed out state institutions, placed loyalists in key positions, and enriched his cronies—paving the way for this tragedy. https://t.co/LXdsE1NhOf"
2/20/2023 4:38,go2newshub,"Turkey halts most rescue efforts for earthquake survivors |  CNN https://t.co/VzIdMYDGvD

#WorldNews, #news, #LatestNews, #Trending, #TrendingNow, #TrendingNews, #trendingtopic, #NewsUpdates, #NewsAlert, #latest_news, #today, #todaynews, #dailynews"
2/20/2023 4:38,MarcoMerli11,Strange HAARP cloud in Syria after the Turkey Earthquake https://t.co/I86lEgoBs1
2/20/2023 4:39,Maekhgmuent,How these buildings made Turkey-Syria’s earthquake so deadly https://t.co/GsxHvfHN7B @YouTube aracılığıyla
2/20/2023 4:39,Urdchan,"White House pledges $100M in earthquake aid to Turkey, Syria - The Hill https://t.co/ccKpsl0HlL"
2/20/2023 4:40,Zidane084,"1- In most hospitals in northern #Syria, hundreds of children lie alone, after being the only survivors of their families, following the devastating #earthquake that hit #Syria &amp; #Turkey. No one has the heart to tell them yet that they have lost their entire family. https://t.co/Y1kCmCZvT7"
2/20/2023 4:40,EsotericSpace,Sec. Antony Blinken visits hardest hit areas in Turkey following deadly earthquake https://t.co/ngTPaizFQ2
2/20/2023 4:41,AmCollSurgeons,"Search and rescue teams are hard at work in Turkey and Syria, where earthquake survivors are still being pulled from the rubble. 

OGB Medical Director @gttefera spoke with @CNN about the effects of winter temperatures on trauma patients. https://t.co/tYwVSxg1hb"
2/20/2023 4:42,RoryWard55,Turkey halts most rescue efforts for earthquake survivors https://t.co/xfmlSbpplA
2/20/2023 4:42,meonewsen,"US Secretary of State says #Washington will provide longer term help to #Ankara as #Turkey seeks to rebuild following this month's #earthquake 
https://t.co/7ofsdJOoNY"
2/20/2023 4:43,choochiano1968,I’m curious if the illegals that have crossed and are still crossing have gotten the vax in their countries. We know Americans are dropping like flies and to me it seems like a replacement and I heard people from Turkey will be heading here because of the earthquake. We are…
2/20/2023 4:43,Pubity,"🚨🚨 In the midst of Turkey's recent earthquakes, search and rescue teams have discovered $2 million in cash that belonged to one of the earthquake victims. 

The money has been delivered to the authorities. 

https://t.co/Nm0kHNcELR"
2/20/2023 4:44,QuakesToday,"4.1 magnitude #earthquake. 24 km from #Nurdağı, Gaziantep, Turkey https://t.co/s85LxVO4gf"
2/20/2023 4:44,michaelshermer,Regulated capitalism has been one of the biggest drivers of human progress. Unregulated capitalism leads to bank/real estate failures like in 2008. Earthquakes in So. Cal where I live kill dozens at most; in Turkey they kill tens of thousands. Why? Lack of gov refs/building codes
2/20/2023 4:44,zahida_waheed,Charlie Hebdo Making Fun of the Dead in Turkey Earthquake https://t.co/ZgmEJ0Pn0w via @YouTube
2/20/2023 4:44,EU_Libertarian,@GTWlibertyradio well glad at least the earthquake in Turkey was genuine with the epicenter being... wait... what?
2/20/2023 4:44,MarciaC03434927,"Romanian Senator claims Turkey’s earthquake was caused by a geological weapon, part of a mass genocide agenda https://t.co/jSPzPtZYKL"
2/20/2023 4:44,wcvictery,"On February 3, 2023, a massive earthquake struck Turkey and Syria.  The United States is planning on adding 100 million dollars more to the previously 85 million already given. President Biden plans on splitting the money up for refugee and humanitarian support. #AUPOSC"
2/20/2023 4:45,newschannelnine,"DEVELOPING: U.S. Secretary of State Antony Blinken arrived in southern Turkey on Sunday and set off on a tour of the earthquake disaster zone accompanied by the Turkish foreign minister.

MORE: https://t.co/Zw4hSVT5Ps"
2/20/2023 4:45,KMPHFOX26,"U.S. Secretary of State Antony Blinken arrived in southern Turkey on Sunday and set off on a tour of the earthquake disaster zone accompanied by the Turkish foreign minister.
https://t.co/prjg9Jyc23"
2/20/2023 4:45,rhehost,"#earthquake Magnitudo 4.1 - 24 km NNE of Nurdağı, Turkey (14 minutes 30 seconds ago)"
2/20/2023 4:45,OffThePress1,"Turkey Winds Down Earthquake Survivor Rescue Phase
https://t.co/hb4oWPHBFr https://t.co/ujtxTxZnUL"
2/20/2023 4:45,WHYYNews,"U.S. Secretary of State Antony Blinken has taken a helicopter tour of one of the provinces worst-affected by the Feb. 6 earthquake in southern Turkey and northern Syria. 

He pledged a further $100 million in disaster aid to help the region.

https://t.co/G6D45L1roB"
2/20/2023 4:46,ElenahJu,I've read 3 earthquake experts predict an 80% chance of an Istanbul above 7 quake in the next decades or so. I doubt Turkey follows anti seismic norms in building as well as Japan does.
2/20/2023 4:47,samsew04,"Turkey quake: Rescue efforts for earthquake survivors wound down #news #breakingnews
https://t.co/0cjEnd0zT8"
2/20/2023 4:47,ttavlas,"During these hard times, we understood very well that the differences that separate human beings are nothing compared to the similarities that we have. 

#turkeyearthquake  #Türkiye #China #thankyou #deprem https://t.co/pO3koFTde7"
2/20/2023 4:47,SandraFosuaAdj2,"Am so sad this evening 😭💔🕊

May Allah grant you eternal rest🙏🕊🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤

#RIPChristianAtsu #kotokainternationalairpot #earthquake #Turkey https://t.co/pZ2Rjddwik"
2/20/2023 4:49,Paulnothere,"@Trollstoy88 🚨  MISINFORMATION  🚨 

This isn’t from the recent earthquake in Turkey. Like the rest of the trash posted here, it’s blatant misinformation.

There is clearly established vegetation growth in the lip and inside 🤦‍♀️ 

Here is a real fissure..

https://t.co/xDCIAEt01J"
2/20/2023 4:49,chan_chinese,Turkey earthquake: Red balloons placed on rubble to honour child victims - BBC News https://t.co/7qAlOgMq8J
2/20/2023 4:51,SimonDishman,This piece by @edwinheathcote is well worth read. Detailing some of the failures of building regulations in Turkey. And highlighting the ingenuity of architects &amp; engineers in helping design &amp; construct safer structures. https://t.co/ERGA4kcPAO #earthquake #TurkeySyriaEarthquake
2/20/2023 4:52,MoroccoTelegram,"Earthquake in Turkey: 19 deaths among Moroccan nationals (Embassy)

#earthquakeinturkey #earthquaketurkey #EarthquakeInSyria 
https://t.co/k4s2puT7Yt"
2/20/2023 4:53,igilmore,"@michaelshermer This would be a stronger point if there was actually unregulated capitalism before 2008. Like the S&amp;L crisis, it happened in one of the most regulated industries. Also, Turkey does have building codes, many meant to focus on earthquakes exactly like this. It is also very corrupt"
2/20/2023 4:54,MrsStepfordist,"Pass me my tinfoil hat...

""Conspiracy Theory"", 1997, With Mel Gibson and Julia Roberts.
Video courtesy of @AltHistoryHub

Watch until the end...
#PredictiveProgramming
#TurkeyEarthquake

Xo https://t.co/FQLwxR5xAj"
2/20/2023 4:54,FiraolMera,"Our proud Ethiopian Airlines arrived in Gazantep today with several support groups to support the earthquake disaster in Turkey, our friend and partner.
Thank you. https://t.co/YRSXCXvch3"
2/20/2023 4:55,ReutersAsia,"Two weeks after a 7.8-magnitude earthquake hit Turkey, most rescue operations in the country were called off as the hope of finding more survivors dimmed https://t.co/BtnOUvc7O7 https://t.co/adIkLiAwHa"
2/20/2023 4:56,HuangGeoffrey1,Turkey halts most rescue efforts for earthquake survivors https://t.co/PL5xfKYwTS
2/20/2023 4:56,jersey_loco_,Christian Atsu has been found dead under the rubble of the building where he lived following the Turkey earthquake
2/20/2023 4:56,GhUpdater,"It is with a sorrowful heart that I announce to you that the mortal remain of Christian Atsu has been flown to Ghana💔 It was perceived by officers at the Kotoka International Airport. #RIPChristianAtsu 

Atsu died from the TurkeyEarthquake that claimed more lives😔 https://t.co/qH3SF3e97K"
2/20/2023 4:57,newsperplexed,How these buildings made Turkey-Syria’s earthquake so deadly https://t.co/Cp6sObKhKc via @YouTube
2/20/2023 4:57,Mutabaruka_Ja,"More than 46,000 people have been killed in the earthquake that struck Turkey and Syria and the toll is expected to soar ! https://t.co/ayPEeUs7aY"
2/20/2023 4:59,SermonsKJV,"A message to young people from in light of the 2023 earthquake in Turkey and Syria. ""Except ye repent, ye shall all likewise perish"" Luke 13 and Nahum 1. To listen to the message follow the link. https://t.co/85p8Izdsl5 https://t.co/Qny7vntyvF"
2/20/2023 5:00,thepoliticpress,"Millions of people in Turkey remain in need of food, shelter, electricity and toilets almost two weeks after a devastating earthquake. Now, the Turkish government is scrambling to meet the herculean challenge of housing them. https://t.co/SvSwsf5EHj"
2/20/2023 5:00,jfederations,"Following the deadly earthquakes that ravaged much of Turkey, the few remaining Jews of Antakya—about eight families—have been  flown to Istanbul, where they are staying in a Jewish nursing home. https://t.co/9CXBHgpULX https://t.co/eG5ompVVmI"
2/20/2023 5:00,rhn_0567,"Thousands of Turkish fans admired you, but you did not share anything, let alone help, in the earthquake disaster that befell Turkey at this time. You hurt our love, Ronaldo.
Heyyy @Cristiano"
2/20/2023 5:02,sparktherevolt,@michaelshermer You think that the only thing preventing Turkey from having earthquake-proof infrastructure is regulation? Amazing.
2/20/2023 5:02,Amal_timsah,@ArthurM40330824 we had earthquake  turkey 🇹🇷 🇸🇾  the only time you have knowledge those country when you still oil &amp;gold &amp;their antiquity &amp;killed innocent people &amp; Stealing crops and seeds Bank so they don’t grow their own food
2/20/2023 5:03,unsc1325,Diseases spreading in Turkey's earthquake zone https://t.co/6dd2BbFvm2
2/20/2023 5:04,Artem2279400414,Turkey ends rescue efforts in all but two earthquake-hit provinces #Turkey #TurkeyEarthquake #Turkey_earthquake #TurkeyQuake https://t.co/q4yw1FejrQ
2/20/2023 5:04,rottendove,"all my respect &amp; grief to Feyda, the dovelie who died during the earthquake in Turkey. hope family &amp; friends can find comfort in their hearts to keep going with their paths in best way possible. death is not the end, but we know to how much a person can be missed in earth plane🤍"
2/20/2023 5:05,ModernSciences_,"In the southeast of Turkey, close to the border with Syria, a 7.8-moment magnitude earthquake occurred last February 6. Sensors from around the world detected seismic waves, with the earthquake itself resulting in catastrophic consequences. https://t.co/jL6iIvD4pu https://t.co/z2VMUppwp8"
2/20/2023 5:06,Indy_Narwal,"Great to see volunteers collaborate from various global @Khalsa_Aid chapters to serve humanity in #Turkey 🙏🏽

@khalsaaidca @KhalsaAidUSA
@khalsaaid_india @KhalsaAid_AU 

#TurkeyEarthquake #Teamwork #Humanity #RecogniseTheWholeHumanRaceAsOne"
2/20/2023 5:08,lightspeedjosh,"@pitdesi The only thing that really worries me about SF in when the ‘big one’ might hit. With Turkey/Syria having observed a once in a hundred year earthquake, moving back to CA is as concerning as the amount of people taxes that would be taken from my paycheck."
2/20/2023 5:08,bunkybun,"Turkey #earthquake: 'State ignored our warnings', say engineers and architects https://t.co/fwBhhqNz8J It's not beyond the bully/coward Erdogan to do to complaining architects what he's done to journalists: made Turkiye the world's leading jailer of them."
2/20/2023 5:08,KerryGrubb3,"White House pledges $100M in earthquake aid to Turkey, Syria https://t.co/9tHiTItIwL But nothing for people in EAST PALESTINE. Oh, wait President Trump was there. Now maybe they will get the help they deserve!!!"
2/20/2023 5:09,TheRevAl,"World Central Kitchen Founder Jose Andres talks about relief efforts following the earthquake in Turkey and Syria. 

#PoliticsNation

https://t.co/9Ikam0uHZh https://t.co/dUaWb691Lh"
2/20/2023 5:09,riaz_nov,"@Saudi_Gazette Why is the international community NOT talking about Turkey n Syria support for earthquake victims?
How long does the Ukraine  n Russian war continue? Why no one meditating to end this war?"
2/20/2023 5:10,POLITIC2DAY,"Millions of people in Turkey remain in need of food, shelter, electricity and toilets almost two weeks after a devastating earthquake. Now, the Turkish government is scrambling to meet the herculean challenge of housing them. https://t.co/ULnpnLOTVj"
